id,reference_id,country,product_code,product_name,subscription_start_date,subscription_deactivation_date,subscription_duration_months,order_date_kyiv,return_date_kyiv,last_rebill_date_kyiv,has_chargeback,has_refund,sales_agent_name,source,campaign_name,total_amount,discount_amount,number_of_rebills,original_amount,returned_amount,total_rebill_amount,created_at
244,GYB220214-6036-21125,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-14,,36.0,,,,0,0,Jackie,Call,AQ_9,684.0,0.0,,684.0,,,2026-02-07
245,GYB220214-1469-52121,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-15,,,0,0,Jules,Chat,AQ_9,149.0,0.0,,149.0,,,2026-02-07
246,GYB220214-1469-56156,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-14,2022-03-14,1.0,2022-02-15,,,0,0,Jackie,Call,AQ_1,49.64,49.64,,99.28,,,2026-02-07
247,GYB220215-1596-15110,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-15,2022-02-24,36.0,,,,1,0,Jayce,Call,AQ_9,684.0,0.0,,684.0,684.0,,2026-02-07
248,GYB220215-1469-62125,US,aq-gyb-support-24-month-plan-hi,Support 24-month Plan,2022-02-15,,24.0,,,,0,1,Vicky,Call,AQ_9,576.0,0.0,,576.0,300.0,,2026-02-07
249,GYB220215-5240-93129,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-15,2022-05-04,1.0,2022-02-16,,2022-04-15,0,0,Jackie,Call,AQ_1,49.61,49.61,2.0,99.22,,20.51,2026-02-07
250,GYB220215-5240-75172,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-16,,,0,0,Rinna,Chat,AQ_9,149.0,0.0,,149.0,,,2026-02-07
251,GYB220216-9780-48120,AU,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-16,,36.0,2022-02-16,,,0,0,Jackie,Call,AQ_7,683.38,0.0,,683.38,,,2026-02-07
252,GYB220216-4018-97119,GB,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-16,,36.0,,,,0,0,Biby,Chat,AQ_9,683.77,0.0,,683.77,,,2026-02-07
253,GYB220216-3843-67122,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Esmee,Call,AQ_25,96.85,52.15,,149.0,,,2026-02-07
254,GYB220217-8578-93123,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-17,,,0,0,Megan,Chat,PDFSuite.CTA,149.0,0.0,,149.0,,,2026-02-07
255,GYB220217-1791-56133,CA,aq-gyb-support-24-month-plan-hi,Support 24-month Plan,2022-02-17,2022-08-10,24.0,2022-02-17,,,0,0,Vicky,Call,AQ_1,576.05,0.0,,576.05,,,2026-02-07
256,GYB220217-9979-62120,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-17,2022-08-24,1.0,,,2022-08-17,0,0,Rodger,Call,AQ_25,49.5,49.5,6.0,99.0,,74.82,2026-02-07
257,GYB220217-2723-85130,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-17,,36.0,,,,0,0,Esmee,Call,AQ.Upgrade,615.6,68.4,,684.0,,,2026-02-07
258,GYB220217-1324-81112,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-17,2022-02-28,12.0,,2022-02-28,,0,1,Olivia,Chat,AQ_9,432.0,0.0,,432.0,300.0,,2026-02-07
259,GYB220217-1324-28136,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-02-17,2022-06-17,1.0,,,2022-05-17,0,0,Rodger,Call,AQ_9,139.3,59.7,1.0,199.0,,19.95,2026-02-07
260,GYB220217-4827-85118,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-18,,,0,0,Jacob,Call,AQ_9,96.85,52.15,,149.0,,,2026-02-07
261,GYB220217-4103-59140,PA,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-17,2022-03-18,12.0,2022-02-18,,,0,1,Nick,Call,AQ_9,432.0,0.0,,432.0,283.0,,2026-02-07
262,GYB220217-7423-36114,US,aq-gyb-support-6-month-plan-lo,Support 6-month Plan,2022-02-17,2022-11-17,1.0,2022-02-18,,2022-10-17,0,0,Nick,Call,AQ_9,199.2,49.8,3.0,249.0,,59.85,2026-02-07
263,GYB220218-1719-97110,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-18,,,0,0,Nick,Call,AQ_9,149.0,0.0,,149.0,,,2026-02-07
264,GYB220218-8715-39126,US,aq-gyb-support-24-month-plan-hi,Support 24-month Plan,2022-02-18,2024-02-18,24.0,,,,0,0,Rodger,Call,AQ_1,576.0,0.0,,576.0,,,2026-02-07
265,GYB220218-7311-61120,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-18,2023-02-18,12.0,,,,0,0,Rodger,From Support,AQ.Upgrade,302.4,129.6,,432.0,,,2026-02-07
266,GYB220218-1719-79130,GB,gyb-support-36-month-plan,Support 36-month plan,2022-02-18,2022-08-03,1.0,,2022-03-13,2022-06-27,0,1,,,,575.56,0.0,3.0,575.56,372.83,57.77,2026-02-07
267,GYB220218-6894-75107,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-18,2022-05-25,1.0,,,2022-04-20,0,0,Rodger,Call,AQ_9,49.5,49.5,2.0,99.0,,24.94,2026-02-07
268,GYB220218-6894-79140,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Biby,Chat,AQ_9,149.0,0.0,,149.0,,,2026-02-07
269,GYB220219-7341-65119,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-19,2025-02-19,36.0,2022-02-19,,,0,0,,,,547.2,136.8,,684.0,,,2026-02-07
270,GYB220219-3437-51117,GB,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-19,,36.0,,,,0,0,Jackie,Call,AQ_9,683.91,0.0,,683.91,,,2026-02-07
271,GYB220219-6643-67120,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-19,2022-03-01,12.0,,,,0,0,Jules,Chat,AQ_9,432.0,0.0,,432.0,,,2026-02-07
272,GYB220219-6894-98116,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-02-19,2022-07-18,1.0,,,2022-06-19,0,0,Jackie,Call,AQ_9,159.2,39.8,2.0,199.0,,39.9,2026-02-07
273,GYB220219-6643-41143,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-19,2022-03-22,1.0,,,,0,0,Rodger,Call,AQ_9,84.15,14.85,,99.0,,,2026-02-07
274,GYB220219-6344-17113,AU,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-19,2022-03-19,1.0,2022-02-20,,,0,0,Rodger,Call,AQ_7,84.24,14.87,,99.11,,,2026-02-07
275,GYB220219-6643-35171,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-20,,,0,0,Ruby,Chat,AQ_9,149.0,0.0,,149.0,,,2026-02-07
276,GYB220220-6894-63128,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
277,GYB220220-7341-39112,AU,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Jackie,Call,AQ_7,74.67,74.67,,149.34,,,2026-02-07
278,GYB220220-6894-55191,US,gyb-support-36-month-plan,Support 36-month plan,2022-02-20,,36.0,2022-02-21,,,0,0,Rodger,Call,BF.Upgrade,576.0,0.0,,576.0,,,2026-02-07
279,GYB220220-6344-60136,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-21,,,0,0,Jules,Chat,AQ_9,119.2,29.8,,149.0,,,2026-02-07
280,GYB220221-6643-26110,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-21,2022-03-21,1.0,2022-02-21,,,0,0,Rodger,Call,AQ_9,49.5,49.5,,99.0,,,2026-02-07
281,GYB220221-9523-16124,AU,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-21,2023-03-21,1.0,2022-02-21,,2023-02-21,0,0,Rodger,Call,AQ_7,302.56,129.67,1.0,432.23,,19.28,2026-02-07
282,GYB220221-3925-60124,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-21,2022-03-21,1.0,,,,0,0,,,,49.5,49.5,,99.0,,,2026-02-07
283,GYB220221-9523-20157,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-21,,36.0,,2022-02-25,,0,1,,,,581.4,102.6,,684.0,500.0,,2026-02-07
284,GYB220221-3925-93142,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,74.5,74.5,,149.0,,,2026-02-07
285,GYB220221-7341-37129,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-21,2025-02-21,36.0,,,,0,0,,,,684.0,0.0,,684.0,,,2026-02-07
286,GYB220221-3437-92119,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-22,,,0,0,Vicky,Call,AQ_1,74.5,74.5,,149.0,,,2026-02-07
287,GYB220222-3925-65102,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-22,2022-04-04,36.0,2022-02-22,,,0,1,,,,513.0,171.0,,684.0,513.0,,2026-02-07
288,GYB220222-6643-85114,AU,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-22,2023-02-22,12.0,2022-02-22,,,0,0,,,,432.2,0.0,,432.2,,,2026-02-07
289,GYB220222-3925-33137,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-02-22,2022-05-29,1.0,2022-02-22,,,0,0,Keira,Chat,AQ_21,199.0,0.0,,199.0,,,2026-02-07
290,GYB220222-3437-47118,US,aq-gyb-support-12-month-plan,Support 12-month plan,2022-02-22,2023-03-22,1.0,,,2023-02-22,0,0,,,,285.6,50.4,1.0,336.0,,19.95,2026-02-07
291,GYB220222-6643-83126,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-22,2022-03-22,1.0,,,,1,0,,,,99.22,0.0,,99.22,92.61,,2026-02-07
292,GYB220222-1825-75144,CA,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,111.9,37.3,,149.2,,,2026-02-07
293,GYB220222-7341-41104,CA,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-22,2022-03-22,1.0,,,,0,0,Rodger,Call,AQ_1,99.22,0.0,,99.22,,,2026-02-07
294,GYB220222-6643-97159,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-22,2022-02-22,1.0,2022-02-23,,,0,0,Nick,From Support,ByteFence.CTA,64.35,34.65,,99.0,,,2026-02-07
295,GYB220222-6643-97159,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-22,2022-02-22,1.0,2022-02-23,,,0,0,,,,64.35,34.65,,99.0,,,2026-02-07
296,GYB220222-3925-79198,GB,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-22,2023-02-22,12.0,2022-02-23,,,0,0,,,,432.46,0.0,,432.46,,,2026-02-07
297,GYB220222-3437-12141,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-22,2022-03-22,1.0,2022-02-23,,,0,0,,,,49.5,49.5,,99.0,,,2026-02-07
298,GYB220223-6894-83113,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-23,2022-08-24,12.0,,,,0,0,,,,432.0,0.0,,432.0,,,2026-02-07
299,GYB220223-7341-49130,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-02-23,2022-05-30,1.0,,,2022-04-23,0,0,Rodger,Call,AQ_9,49.5,49.5,2.0,99.0,,24.94,2026-02-07
300,GYB220224-6344-94127,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-24,2022-12-09,12.0,2022-02-24,,,0,0,,,,324.0,108.0,,432.0,,,2026-02-07
301,GYB220224-9523-71127,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-24,,,0,0,,,,96.85,52.15,,149.0,,,2026-02-07
302,GYB220224-3437-55128,CA,aq-gyb-support-6-month-plan-lo,Support 6-month Plan,2022-02-24,2022-10-24,1.0,,,2022-09-24,0,0,Ruby,Ticket,AQ_21,249.42,0.0,2.0,249.42,,39.22,2026-02-07
303,GYB220224-7955-11142,CA,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-25,,,0,0,,,,74.68,74.68,,149.36,,,2026-02-07
304,GYB220225-6849-52135,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-02-25,,1.0,,,2023-09-25,0,0,Jackie,Call,AQ_9,49.5,49.5,19.0,99.0,,189.43,2026-02-07
305,GYB220226-3969-68106,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Vicky,Call,AQ_9,74.5,74.5,,149.0,,,2026-02-07
306,GYB220227-6206-73123,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-27,2025-02-27,36.0,2022-02-27,,,0,0,Jules,Chat,AQ_9,684.0,0.0,,684.0,,,2026-02-07
307,GYB220227-3240-47111,GB,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-02-27,,,0,0,,,,149.8,0.0,,149.8,,,2026-02-07
308,GYB220227-6206-97164,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
309,GYB220227-3969-54123,US,gyb-support-36-month-plan-hi,Support 36-month Plan,2022-02-27,,36.0,,,,0,0,,,,547.2,136.8,,684.0,,,2026-02-07
310,GYB220228-6206-73107,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-28,2025-08-08,12.0,,,,0,0,,,,302.4,129.6,,432.0,,,2026-02-07
311,GYB220228-5377-43114,GB,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-02-28,2022-06-11,3.0,2022-03-01,,,0,0,Keira,Chat,AQ_21,199.56,0.0,,199.56,,,2026-02-07
312,GYB220228-6849-15105,CA,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-02-28,2023-03-08,12.0,2022-03-01,,,0,0,,,,302.58,129.68,,432.26,,,2026-02-07
313,GYB220301-3969-41127,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-01,,36.0,2022-03-01,,,0,0,Jules,Chat,AQ_9,684.0,0.0,,684.0,,,2026-02-07
314,GYB220301-6206-89120,IL,one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Jules,Chat,AQ_9,149.0,0.0,,149.0,,,2026-02-07
315,GYB220301-3240-50125,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-01,,1.0,,,2023-10-01,0,0,Jackie,Call,AQ.Upgrade,99.26,0.0,17.0,99.26,,333.92,2026-02-07
316,GYB220302-5377-65116,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-03-02,2022-09-09,1.0,2022-03-02,,2022-08-02,0,0,Keira,Chat,AQ_21,199.0,0.0,3.0,199.0,,59.85,2026-02-07
317,GYB220302-3240-59133,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-02,2027-07-10,36.0,,,,0,0,Rodger,From Support,BF.Upgrade,478.8,205.2,,684.0,,,2026-02-07
318,GYB220303-7835-78112,SG,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-03,2025-03-03,36.0,,,,0,0,,,,580.85,102.5,,683.35,,,2026-02-07
319,GYB220303-5377-72116,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
320,GYB220304-6849-18122,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,2022-03-04,,0,1,Jackie,Call,AQ_25,111.75,37.25,,149.0,111.75,,2026-02-07
321,GYB220304-7955-24111,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Jackie,Call,AQ_9,96.85,52.15,,149.0,,,2026-02-07
322,GYB220304-5377-70126,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-03-04,2023-06-04,1.0,2022-03-05,,2023-05-04,0,0,Jackie,Call,AQ_9,149.25,49.75,12.0,199.0,,239.4,2026-02-07
323,GYB220304-3969-90145,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-04,2023-10-13,1.0,2022-03-05,,2023-10-04,0,0,Jules,Chat,AQ_9,345.6,86.4,8.0,432.0,,159.6,2026-02-07
324,GYB220305-3969-90131,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
325,GYB220306-6206-92115,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
326,GYB220306-7835-66111,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-03-06,2022-08-06,1.0,,,2022-07-06,0,0,Keira,Chat,AQ_21,199.0,0.0,2.0,199.0,,39.9,2026-02-07
327,GYB220306-5675-78115,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-03-06,2022-03-14,1.0,2022-03-07,,,0,0,Vicky,Call,AQ_9,79.2,19.8,,99.0,,,2026-02-07
328,GYB220307-6206-11131,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-07,,36.0,2022-03-07,,,0,0,Jules,Chat,AQ_9,684.0,0.0,,684.0,,,2026-02-07
329,GYB220307-3969-17116,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-07,2022-04-11,36.0,,,,0,1,,,,684.0,0.0,,684.0,535.0,,2026-02-07
330,GYB220307-3969-71174,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-07,,1.0,2022-03-08,,2023-10-07,0,0,,,,432.0,0.0,8.0,432.0,,159.6,2026-02-07
331,GYB220308-5675-30119,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-08,2023-05-08,1.0,2022-03-08,,2023-04-08,0,0,,,,432.0,0.0,2.0,432.0,,39.9,2026-02-07
332,GYB220308-5675-46158,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-03-08,,,0,0,Jackie,Call,AQ_9,96.85,52.15,,149.0,,,2026-02-07
333,GYB220308-7955-34117,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
334,GYB220308-5377-94125,CA,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-08,2023-03-15,1.0,,,,0,0,,,,323.66,107.89,,431.55,,,2026-02-07
335,GYB220308-5837-29131,UA,aq-gyb-support-12-month-plan,Support 12-month plan,2022-03-08,,1.0,,,2022-03-08,0,0,,,,336.0,0.0,1.0,336.0,,19.95,2026-02-07
336,GYB220308-5675-51176,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-08,,1.0,,,2023-10-08,0,0,,,,79.2,19.8,19.0,99.0,,379.05,2026-02-07
337,GYB220309-7835-43137,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Jackie,Call,AQ_9,96.85,52.15,,149.0,,,2026-02-07
338,GYB220309-5377-23103,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-09,,36.0,,,,0,0,Rodger,Call,AQ_9,513.0,171.0,,684.0,,,2026-02-07
339,GYB220309-7835-25156,US,aq-gyb-support-multiple-monthly,Support Multiple Device Monthly Subscription,2022-03-09,2022-07-09,1.0,,,2022-06-09,0,0,Jules,Chat,AQ_9,99.0,0.0,3.0,99.0,,74.85,2026-02-07
340,GYB220309-7955-90110,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-09,2022-06-03,1.0,,,2022-05-09,0,0,Rodger,Call,AQ_9,49.5,49.5,2.0,99.0,,19.94,2026-02-07
341,GYB220309-6206-26109,PR,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-09,2023-06-16,1.0,,,2023-05-09,0,0,Jules,Chat,AQ_9,432.0,0.0,3.0,432.0,,59.85,2026-02-07
342,GYB220309-7955-91130,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-09,2023-03-09,12.0,,,,0,0,,,,432.0,0.0,,432.0,,,2026-02-07
343,GYB220309-7835-70196,US,aq-gyb-support-36-month-plan,Support 36-month plan,2022-03-09,,36.0,2022-03-10,,,0,0,Rodger,Call,AQ.Upgrade,576.0,0.0,,576.0,,,2026-02-07
344,GYB220309-5377-12149,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-09,,12.0,2022-03-10,,,0,0,,,,302.4,129.6,,432.0,,,2026-02-07
345,GYB220310-3969-28120,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-10,2022-05-24,1.0,2022-03-10,,2022-05-10,0,0,Nick,From Support,ByteFence.CTA,99.0,0.0,2.0,99.0,,39.9,2026-02-07
346,GYB220310-7835-69114,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-10,2022-04-10,1.0,,,,0,0,,,,64.35,34.65,,99.0,,,2026-02-07
347,GYB220310-3240-23126,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-10,,36.0,,,,0,0,,,,684.0,0.0,,684.0,,,2026-02-07
348,GYB220310-3240-37168,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-10,2022-03-22,1.0,2022-03-11,,,0,0,Rodger,Call,AQ_1,84.33,14.88,,99.21,,,2026-02-07
349,GYB220311-7311-68115,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-11,2022-04-11,1.0,2022-03-11,,,0,0,Rodger,Call,AQ_9,49.5,49.5,,99.0,,,2026-02-07
350,GYB220311-6876-33119,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-11,2023-03-18,1.0,,,,0,0,,,,324.0,108.0,,432.0,,,2026-02-07
351,GYB220311-6876-90159,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-11,,36.0,,,,0,0,,,,684.0,0.0,,684.0,,,2026-02-07
352,GYB220311-6876-27174,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-11,2023-03-11,12.0,,,,0,0,,,,302.4,129.6,,432.0,,,2026-02-07
353,GYB220312-8911-80109,GB,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.29,0.0,,149.29,,,2026-02-07
354,GYB220312-8911-53140,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-12,2022-04-11,1.0,,,,0,0,,,,64.35,34.65,,99.0,,,2026-02-07
355,GYB220312-7871-21132,CA,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-12,2022-04-12,1.0,,,,0,0,,,,64.43,34.69,,99.12,,,2026-02-07
356,GYB220312-7910-19108,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-03-13,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
357,GYB220312-7311-15116,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-12,,1.0,2022-03-13,,2023-10-12,0,0,,,,432.0,0.0,8.0,432.0,,159.6,2026-02-07
358,GYB220313-3044-21132,US,aq-gyb-support-12-month-plan-hi,Support 12-month Plan,2022-03-13,,1.0,2022-03-13,,2023-09-22,0,0,Vicky,Call,AQ_9,432.0,0.0,1.0,432.0,,19.95,2026-02-07
359,GYB220313-7311-69134,US,aq-gyb-support-36-month-plan-hi,Support 36-month Plan,2022-03-13,,36.0,,,,0,0,,,,684.0,0.0,,684.0,,,2026-02-07
360,GYB220313-8911-62133,GB,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-13,2022-04-13,1.0,,,,0,0,,,,49.8,49.8,,99.6,,,2026-02-07
361,GYB220313-7311-52163,US,aq-gyb-support-single-monthly,Support Single Device Monthly Subscription,2022-03-13,2022-04-13,1.0,,,,0,0,,,,64.35,34.65,,99.0,,,2026-02-07
362,GYB220313-7871-16146,US,gotyourback-support-6-month-plan,Support 6-month plan,,,0.0,2022-03-14,,,0,0,,,,199.0,19.95,,218.95,,,2026-02-07
363,GYB220314-6422-50130,US,aq-gyb-support-3-month-plan-lo,Support 3-month Plan,2022-03-14,2022-08-14,1.0,2022-03-14,,2022-07-14,0,0,Keira,Chat,AQ_21,199.0,0.0,2.0,199.0,,39.9,2026-02-07
364,GYB220314-7910-44104,US,aq-gyb-support-12-month-plan,Support 12-month plan,2022-03-14,,1.0,,,2023-10-14,0,0,Rodger,Call,AQ_9,235.2,100.8,8.0,336.0,,159.6,2026-02-07
365,GYB220314-7311-89114,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,Rodger,Call,AQ_9,149.0,0.0,,149.0,,,2026-02-07
366,GYB220315-3044-51110,US,aq-one-time-pc-support,Support One Time PC Support,,,0.0,2022-03-15,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
367,GYB220315-7477-94120,ZA,aq-one-time-pc-support,Support One Time PC Support,,,0.0,,,,0,0,,,,149.0,0.0,,149.0,,,2026-02-07
368,GYB220315-3044-50134,US,aq-gyb-support-6-month-plan-lo,Support 6-month Plan,2022-03-15,2022-06-03,6.0,,,,0,0,Ruby,Ticket,AQ_21,249.0,0.0,,249.0,,,2026-02-07
